tr_size,set,metric,score,cnt,split,trial,exp
127520,te,mcc,0.7010893832486359,62,2,1,lc.ctrp.nn_reg0.ls_hpo
203650,te,mean_absolute_error,0.037468379385700995,62,2,1,lc.ctrp.nn_reg0.ls_hpo
203650,te,median_absolute_error,0.025184781312942498,62,2,1,lc.ctrp.nn_reg0.ls_hpo
203650,te,mse,0.0030695943265793353,62,2,1,lc.ctrp.nn_reg0.ls_hpo
203650,te,pearsonr,0.9253091612274512,62,2,1,lc.ctrp.nn_reg0.ls_hpo
203650,te,r2,0.8557198138462622,62,2,1,lc.ctrp.nn_reg0.ls_hpo
203650,te,rmse,0.055403919776305856,62,2,1,lc.ctrp.nn_reg0.ls_hpo
203650,te,spearmanr,0.8938890096377241,62,2,1,lc.ctrp.nn_reg0.ls_hpo
203650,te,y_avg_pred,0.8392444252967834,62,2,1,lc.ctrp.nn_reg0.ls_hpo
203650,te,y_avg_true,0.8375255971087366,62,2,1,lc.ctrp.nn_reg0.ls_hpo
203650,te,mcc,0.732831380037859,62,2,1,lc.ctrp.nn_reg0.ls_hpo
79850,te,mean_absolute_error,0.044412495761530946,62,2,1,lc.ctrp.nn_reg0.ls_hpo
79850,te,median_absolute_error,0.029534604024887112,62,2,1,lc.ctrp.nn_reg0.ls_hpo
79850,te,mse,0.004282142481813968,62,2,1,lc.ctrp.nn_reg0.ls_hpo
79850,te,pearsonr,0.8948012076273035,62,2,1,lc.ctrp.nn_reg0.ls_hpo
79850,te,r2,0.7987263955164272,62,2,1,lc.ctrp.nn_reg0.ls_hpo
79850,te,rmse,0.06543808128157462,62,2,1,lc.ctrp.nn_reg0.ls_hpo
79850,te,spearmanr,0.8638042885559858,62,2,1,lc.ctrp.nn_reg0.ls_hpo
79850,te,y_avg_pred,0.8418043851852417,62,2,1,lc.ctrp.nn_reg0.ls_hpo
79850,te,y_avg_true,0.8375255971087366,62,2,1,lc.ctrp.nn_reg0.ls_hpo
79850,te,mcc,0.6741549773505552,62,2,1,lc.ctrp.nn_reg0.ls_hpo
109096,te,mean_absolute_error,0.04197039589375202,82,2,1,lc.ctrp.nn_reg0.ls_hpo
109096,te,median_absolute_error,0.028054746770858785,82,2,1,lc.ctrp.nn_reg0.ls_hpo
109096,te,mse,0.0038449998395678705,82,2,1,lc.ctrp.nn_reg0.ls_hpo
109096,te,pearsonr,0.9055167846380128,82,2,1,lc.ctrp.nn_reg0.ls_hpo
109096,te,r2,0.8192734173990511,82,2,1,lc.ctrp.nn_reg0.ls_hpo
