tr_size,set,metric,score,cnt,split,trial,exp
78423,te,spearmanr,0.8476944612002973,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,y_avg_pred,0.7795574069023132,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,y_avg_true,0.7800841783127613,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,mcc,0.777915705351499,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,mean_absolute_error,0.05887531190838095,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,median_absolute_error,0.04355159740448,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,mse,0.006838367363539916,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,pearsonr,0.8555934783671904,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,r2,0.7270671540354527,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,rmse,0.08269442159867807,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,spearmanr,0.800454851511155,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,y_avg_pred,0.7848032712936401,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,y_avg_true,0.7800841783127613,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,mcc,0.7287481295291394,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,mean_absolute_error,0.05579761419459702,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,median_absolute_error,0.041227662658691384,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,mse,0.00625907016766501,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,pearsonr,0.8689624362426557,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,r2,0.7501880575967925,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,rmse,0.07911428548413371,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,spearmanr,0.8126679191820492,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,y_avg_pred,0.7776105403900146,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,y_avg_true,0.7800841783127613,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,mcc,0.7487796073803064,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,mean_absolute_error,0.054835845059829504,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,median_absolute_error,0.04027804374694821,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,mse,0.005873824148070184,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,pearsonr,0.8755803388809711,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,r2,0.7655639926606409,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,rmse,0.07664087778770662,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,spearmanr,0.8177838416077419,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,y_avg_pred,0.7831230163574219,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,y_avg_true,0.7800841783127613,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,mcc,0.7659730317911663,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,mean_absolute_error,0.05328295179502485,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,median_absolute_error,0.03929838495254512,222,2,1,lc.gdsc2.nn_reg1.ls_hpo
