tr_size,set,metric,score,split
745,te,y_avg_pred,0.8681213588497638,run_0
745,te,mcc,0.0,run_0
77,te,r2,-2.0830571584565,run_0
77,te,mean_absolute_error,0.16745212779974392,run_0
77,te,median_absolute_error,0.1416445466359183,run_0
77,te,mse,0.042115986965239334,run_0
77,te,rmse,0.20522179943962904,run_0
77,te,spearmanr,0.17810427387483285,run_0
77,te,pearsonr,0.2866534020177671,run_0
77,te,y_avg_true,0.8895460838955707,run_0
77,te,y_avg_pred,0.7458660320964589,run_0
77,te,mcc,0.20888905126120358,run_0
87556,te,r2,0.5729790382198072,run_0
87556,te,mean_absolute_error,0.055785954042823535,run_0
87556,te,median_absolute_error,0.04305065153306065,run_0
87556,te,mse,0.005833303872063879,run_0
87556,te,rmse,0.0763760687130719,run_0
87556,te,spearmanr,0.6601345734796034,run_0
87556,te,pearsonr,0.7655315230561974,run_0
87556,te,y_avg_true,0.8895460838955707,run_0
87556,te,y_avg_pred,0.8899040508657423,run_0
87556,te,mcc,0.3460201652004395,run_0
9051,te,r2,0.4698586884861152,run_0
9051,te,mean_absolute_error,0.06193162644396076,run_0
9051,te,median_absolute_error,0.0472860524874541,run_0
9051,te,mse,0.007241975551511231,run_0
9051,te,rmse,0.08509979759970779,run_0
9051,te,spearmanr,0.5803294859246201,run_0
9051,te,pearsonr,0.6866860635060344,run_0
9051,te,y_avg_true,0.8895460838955707,run_0
9051,te,y_avg_pred,0.8881703416907898,run_0
9051,te,mcc,0.31970479985978895,run_0
935,te,r2,0.19863420784445274,run_0
935,te,mean_absolute_error,0.08015909601582691,run_0
935,te,median_absolute_error,0.06644639710673506,run_0
935,te,mse,0.010947027421868644,run_0
935,te,rmse,0.10462804319047854,run_0
935,te,spearmanr,0.3657655245456935,run_0
935,te,pearsonr,0.4673098398981784,run_0
935,te,y_avg_true,0.8895460838955707,run_0
935,te,y_avg_pred,0.8736624441457683,run_0
935,te,mcc,0.0,run_0
96,te,r2,-1.1737443857219674,run_0
96,te,mean_absolute_error,0.14444816388464668,run_0
96,te,median_absolute_error,0.1319584269995101,run_0
96,te,mse,0.029694353853842205,run_0
96,te,rmse,0.17232049748605707,run_0
96,te,spearmanr,0.19725548300754311,run_0
96,te,pearsonr,0.3416840787655844,run_0
96,te,y_avg_true,0.8895460838955707,run_0
96,te,y_avg_pred,0.7719699259339443,run_0
96,te,mcc,0.2470104541778269,run_0
10,te,r2,-0.23661142498363666,run_1
10,te,mean_absolute_error,0.0830123901288361,run_1
10,te,median_absolute_error,0.047739997339248615,run_1
10,te,mse,0.016627112508543415,run_1
10,te,rmse,0.12894616127881986,run_1
10,te,spearmanr,,run_1
10,te,pearsonr,,run_1
10,te,y_avg_true,0.8900560361609642,run_1
10,te,y_avg_pred,0.9464600026607516,run_1
10,te,mcc,0.0,run_1
109861,te,r2,0.5629760573226268,run_1
109861,te,mean_absolute_error,0.05595586407901739,run_1
109861,te,median_absolute_error,0.0431499900824962,run_1
109861,te,mse,0.00587609504248278,run_1
109861,te,rmse,0.07665569152047863,run_1
109861,te,spearmanr,0.6592468875976132,run_1
109861,te,pearsonr,0.7580894240576799,run_1
109861,te,y_avg_true,0.8900560361609642,run_1
109861,te,y_avg_pred,0.8902251078401123,run_1
109861,te,mcc,0.29187937903743655,run_1
11357,te,r2,0.4533139304564781,run_1
11357,te,mean_absolute_error,0.06132666751862567,run_1
11357,te,median_absolute_error,0.04598009232510048,run_1
11357,te,mse,0.007350579657853161,run_1
11357,te,rmse,0.08573552156401197,run_1
11357,te,spearmanr,0.5914051179856177,run_1
11357,te,pearsonr,0.6755535741408468,run_1
11357,te,y_avg_true,0.8900560361609642,run_1
11357,te,y_avg_pred,0.8912767805738557,run_1
11357,te,mcc,0.23778875327046264,run_1
1174,te,r2,0.23452821535798185,run_1
1174,te,mean_absolute_error,0.07382008708014128,run_1
1174,te,median_absolute_error,0.05664445405558571,run_1
1174,te,mse,0.01029230785695415,run_1
1174,te,rmse,0.10145101210413897,run_1
1174,te,spearmanr,0.4112219158901032,run_1
1174,te,pearsonr,0.4883664614588906,run_1
1174,te,y_avg_true,0.8900560361609642,run_1
1174,te,y_avg_pred,0.888537045004795,run_1
1174,te,mcc,0.030300008839963543,run_1
12,te,r2,-0.2125614834915488,run_1
12,te,mean_absolute_error,0.08253807346326221,run_1
12,te,median_absolute_error,0.04928333330949153,run_1
12,te,mse,0.016303744088250742,run_1
12,te,rmse,0.12768611548735728,run_1
12,te,spearmanr,,run_1
12,te,pearsonr,,run_1
12,te,y_avg_true,0.8900560361609642,run_1
12,te,y_avg_pred,0.9435166666905084,run_1
12,te,mcc,0.0,run_1
121,te,r2,0.06169716190645104,run_1
121,te,mean_absolute_error,0.0801809682586618,run_1
121,te,median_absolute_error,0.06221671542049245,run_1
121,te,mse,0.0126161432288833,run_1
121,te,rmse,0.11232160624244696,run_1
121,te,spearmanr,0.2395736010730615,run_1
121,te,pearsonr,0.2654239938242416,run_1
121,te,y_avg_true,0.8900560361609642,run_1
121,te,y_avg_pred,0.9007749450025972,run_1
121,te,mcc,0.0,run_1
137848,te,r2,0.5659442928486086,run_1
137848,te,mean_absolute_error,0.055943510327322886,run_1
137848,te,median_absolute_error,0.043134912881493966,run_1
137848,te,mse,0.0058361850230172815,run_1
137848,te,rmse,0.07639492799274884,run_1
137848,te,spearmanr,0.6582522128859101,run_1
137848,te,pearsonr,0.7601995276891657,run_1
137848,te,y_avg_true,0.8900560361609642,run_1
137848,te,y_avg_pred,0.8901832268220374,run_1
137848,te,mcc,0.28373157663944054,run_1
14250,te,r2,0.4805121912459409,run_1
14250,te,mean_absolute_error,0.0600748856461435,run_1
14250,te,median_absolute_error,0.04541905273019675,run_1
14250,te,mse,0.0069848798648166465,run_1
14250,te,rmse,0.08357559371501136,run_1
14250,te,spearmanr,0.6076003499662622,run_1
14250,te,pearsonr,0.6965959734638767,run_1
14250,te,y_avg_true,0.8900560361609642,run_1
14250,te,y_avg_pred,0.8907941652982734,run_1
14250,te,mcc,0.26244099900397544,run_1
1473,te,r2,0.2512111467078023,run_1
1473,te,mean_absolute_error,0.07287175935068706,run_1
1473,te,median_absolute_error,0.05494744900826587,run_1
1473,te,mse,0.010067994082294142,run_1
1473,te,rmse,0.10033939446844466,run_1
1473,te,spearmanr,0.4303066066079875,run_1
1473,te,pearsonr,0.5089255968525207,run_1
1473,te,y_avg_true,0.8900560361609642,run_1
1473,te,y_avg_pred,0.8876351791851049,run_1
1473,te,mcc,0.10737783446908541,run_1
15,te,r2,-0.2582846725602339,run_1
15,te,mean_absolute_error,0.08348364916904225,run_1
15,te,median_absolute_error,0.04641333061854036,run_1
15,te,mse,0.016918524603402853,run_1
15,te,rmse,0.1300712289609153,run_1
15,te,spearmanr,,run_1
15,te,pearsonr,,run_1
15,te,y_avg_true,0.8900560361609642,run_1
15,te,y_avg_pred,0.9489866693814596,run_1
15,te,mcc,0.0,run_1
152,te,r2,0.10780961238833953,run_1
152,te,mean_absolute_error,0.07788356601604697,run_1
152,te,median_absolute_error,0.05900819089492404,run_1
152,te,mse,0.011996128819573484,run_1
152,te,rmse,0.10952684063540537,run_1
152,te,spearmanr,0.28075417104953965,run_1
152,te,pearsonr,0.3505401130423467,run_1
