tr_size,set,metric,score,cnt,split,trial,exp
149056,te,median_absolute_error,0.02534134798049931,42,2,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,mse,0.0029866242244849807,42,2,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,pearsonr,0.9275490519955234,42,2,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,r2,0.8596196587448902,42,2,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,rmse,0.054650015777536434,42,2,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,spearmanr,0.8971266367691287,42,2,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,y_avg_pred,0.8388224840164185,42,2,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,y_avg_true,0.8375255971087366,42,2,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,mcc,0.7284256108557107,42,2,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,mean_absolute_error,0.046452834249068216,42,2,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,median_absolute_error,0.03169132332801822,42,2,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,mse,0.004560143403467612,42,2,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,pearsonr,0.8867836480016178,42,2,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,r2,0.7856595142090865,42,2,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,rmse,0.0675288338672275,42,2,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,spearmanr,0.8577517218563138,42,2,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,y_avg_pred,0.8382633328437805,42,2,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,y_avg_true,0.8375255971087366,42,2,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,mcc,0.6559426363153179,42,2,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,mean_absolute_error,0.04478006042149327,42,2,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,median_absolute_error,0.0300328628063202,42,2,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,mse,0.004356829943026542,42,2,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,pearsonr,0.892722190601751,42,2,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,r2,0.7952158597059481,42,2,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,rmse,0.0660062871477145,42,2,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,spearmanr,0.8613930238241461,42,2,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,y_avg_pred,0.8393577933311462,42,2,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,y_avg_true,0.8375255971087366,42,2,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,mcc,0.6682784900313078,42,2,1,lc.ctrp.nn_reg1.ls_hpo
