tr_size,set,metric,score,cnt,split,trial,exp
642067,vl,y_avg_true,0.8899160697618604,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,te,mean_absolute_error,0.03218748575457542,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,te,median_absolute_error,0.021414270782470712,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,te,mse,0.002387721172701525,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,te,pearsonr,0.908903652591521,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,te,r2,0.8252093472255222,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,te,rmse,0.04886431389778766,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,te,spearmanr,0.872009662815347,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,te,y_avg_pred,0.8889809846878052,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,te,y_avg_true,0.8895460838955707,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,te,mcc,0.5621973898615384,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,mean_absolute_error,0.026642046556180264,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,median_absolute_error,0.019257919692993175,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,mse,0.0015228308087806644,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,pearsonr,0.942801919599742,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,r2,0.8887708541769797,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,rmse,0.03902346484848142,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,spearmanr,0.8987481635275416,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,y_avg_pred,0.8884021043777466,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,y_avg_true,0.8895984869249424,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,mean_absolute_error,0.03207484784176764,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,median_absolute_error,0.021536478233337375,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,mse,0.0023631889279579835,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,pearsonr,0.9109203432490212,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,r2,0.829334368390256,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,rmse,0.0486126416476001,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,spearmanr,0.8703506021129032,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,y_avg_pred,0.8893111348152161,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,y_avg_true,0.8899160697618604,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,te,mean_absolute_error,0.03212216167240011,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,te,median_absolute_error,0.02153078565597533,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,te,mse,0.00236007853165415,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,te,pearsonr,0.9097893773592411,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,te,r2,0.8272328981025345,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,te,rmse,0.048580639473499616,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,te,spearmanr,0.87169067941523,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,te,y_avg_pred,0.8889122605323792,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,te,y_avg_true,0.8895460838955707,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
610743,te,mcc,0.5637759890986617,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,mean_absolute_error,0.028213705144350006,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,median_absolute_error,0.020206491947174058,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,mse,0.0017357824536569295,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,pearsonr,0.9345025913326508,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,r2,0.8731826947010476,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,rmse,0.04166272259054765,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,spearmanr,0.8915642774159556,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,y_avg_pred,0.8888327479362488,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,y_avg_true,0.8896148922152984,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,mean_absolute_error,0.03223375157679097,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,median_absolute_error,0.022020689964294515,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,mse,0.002356400907417693,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,pearsonr,0.9109612597803064,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,r2,0.8298245881095442,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,rmse,0.048542773997966915,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,spearmanr,0.8683179805051517,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,y_avg_pred,0.8896158933639526,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,y_avg_true,0.8899160697618604,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,te,mean_absolute_error,0.03228777713661953,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,te,median_absolute_error,0.021881967353820753,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,te,mse,0.0023588377536264645,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,te,pearsonr,0.909614632068188,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,te,r2,0.8273237279715691,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,te,rmse,0.048567867501327085,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,te,spearmanr,0.8707028717725016,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,te,y_avg_pred,0.8891728520393372,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,te,y_avg_true,0.8895460838955707,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
642067,te,mcc,0.5420236432832167,242,0,3,lc.nci60.nn_reg1.random.ls_hpo
