tr_size,set,metric,score,cnt,split,trial,exp
20000,te,y_avg_pred,0.7766369581222534,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,y_avg_true,0.7800841783127613,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,mcc,0.7243229571790053,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,mean_absolute_error,0.056273648618100115,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,median_absolute_error,0.04127066688537595,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,mse,0.006241031433488219,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,pearsonr,0.8666917080481772,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,r2,0.7509080193646729,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,rmse,0.07900019894587748,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,spearmanr,0.8100273260609464,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,y_avg_pred,0.7819160223007202,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,y_avg_true,0.7800841783127613,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,mcc,0.7308622263983132,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,mean_absolute_error,0.054391248183000895,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,median_absolute_error,0.039695521068572985,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,mse,0.005937743220893645,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,pearsonr,0.8765172607928485,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,r2,0.7630128553014319,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,rmse,0.07705675324651075,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,spearmanr,0.8207511567081864,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,y_avg_pred,0.7866071462631226,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,y_avg_true,0.7800841783127613,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,mcc,0.7526964209242963,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,mean_absolute_error,0.05287157715801608,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,median_absolute_error,0.03834088268280034,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,mse,0.005437894960014096,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,pearsonr,0.8858276930896175,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,r2,0.7829627938086348,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
