tr_size,set,metric,score,split
125,te,mean_absolute_error,0.10785459418390547,run_16
1250,te,mean_absolute_error,0.0732000648116175,run_16
15,te,mean_absolute_error,0.3254108795680295,run_16
15683,te,mean_absolute_error,0.0613834844309988,run_16
157,te,mean_absolute_error,0.10102580958718042,run_16
1573,te,mean_absolute_error,0.07205815538772582,run_16
19,te,mean_absolute_error,0.2702322716168198,run_16
19737,te,mean_absolute_error,0.060718751497874576,run_16
198,te,mean_absolute_error,0.09813302227845874,run_16
1980,te,mean_absolute_error,0.07054669797848162,run_16
24840,te,mean_absolute_error,0.060406652416326485,run_16
2492,te,mean_absolute_error,0.06794216350856035,run_16
25,te,mean_absolute_error,0.2428720941219806,run_16
250,te,mean_absolute_error,0.09436917786053,run_16
31,te,mean_absolute_error,0.23130272939228705,run_16
31261,te,mean_absolute_error,0.06011099657098287,run_16
3136,te,mean_absolute_error,0.06725445149308867,run_16
314,te,mean_absolute_error,0.09155128664678132,run_16
39,te,mean_absolute_error,0.198896795794244,run_16
39343,te,mean_absolute_error,0.059561425142356336,run_16
3947,te,mean_absolute_error,0.06636563624243977,run_16
396,te,mean_absolute_error,0.08850109728840215,run_16
49514,te,mean_absolute_error,0.059101203718111436,run_16
4967,te,mean_absolute_error,0.0652817601282206,run_16
498,te,mean_absolute_error,0.08455888234842653,run_16
50,te,mean_absolute_error,0.143326338308262,run_16
62,te,mean_absolute_error,0.1346041267137872,run_16
62314,te,mean_absolute_error,0.05892978661898547,run_16
6251,te,mean_absolute_error,0.06444324947032631,run_16
627,te,mean_absolute_error,0.08074923837110179,run_16
78423,te,mean_absolute_error,0.058747238445304065,run_16
7868,te,mean_absolute_error,0.0633012493645731,run_16
789,te,mean_absolute_error,0.07913961835682566,run_16
79,te,mean_absolute_error,0.11333126391196185,run_16
99,te,mean_absolute_error,0.11176118482673784,run_16
9902,te,mean_absolute_error,0.06262418333534335,run_16
993,te,mean_absolute_error,0.07642379218111936,run_16
10,te,mean_absolute_error,0.11690338632648214,run_17
12,te,mean_absolute_error,0.1175527609256996,run_17
12461,te,mean_absolute_error,0.06183473847864525,run_17
125,te,mean_absolute_error,0.10066354085116004,run_17
1250,te,mean_absolute_error,0.07572712315636769,run_17
15,te,mean_absolute_error,0.11676312570594274,run_17
15683,te,mean_absolute_error,0.061102292714814835,run_17
157,te,mean_absolute_error,0.10207702762665677,run_17
1573,te,mean_absolute_error,0.07108709315631367,run_17
19,te,mean_absolute_error,0.11688574754067699,run_17
19737,te,mean_absolute_error,0.06032472594938103,run_17
198,te,mean_absolute_error,0.09929352484278807,run_17
1980,te,mean_absolute_error,0.07018483778835426,run_17
24840,te,mean_absolute_error,0.059929027993214326,run_17
2492,te,mean_absolute_error,0.0695735328947108,run_17
25,te,mean_absolute_error,0.11673313354440433,run_17
250,te,mean_absolute_error,0.10027005996068228,run_17
31,te,mean_absolute_error,0.11677870954970182,run_17
31261,te,mean_absolute_error,0.0592193992132893,run_17
3136,te,mean_absolute_error,0.06798545911401734,run_17
314,te,mean_absolute_error,0.09793443591773862,run_17
39,te,mean_absolute_error,0.11747768232545128,run_17
39343,te,mean_absolute_error,0.05892394498339529,run_17
3947,te,mean_absolute_error,0.06677940079369737,run_17
396,te,mean_absolute_error,0.09559036048512726,run_17
49514,te,mean_absolute_error,0.05840776070770848,run_17
4967,te,mean_absolute_error,0.06530940152788342,run_17
498,te,mean_absolute_error,0.0930665447819221,run_17
50,te,mean_absolute_error,0.10904018812731824,run_17
62,te,mean_absolute_error,0.10595443446515808,run_17
62314,te,mean_absolute_error,0.058349484991191185,run_17
6251,te,mean_absolute_error,0.06460743902251452,run_17
627,te,mean_absolute_error,0.0850577673888551,run_17
78423,te,mean_absolute_error,0.0578972473844959,run_17
7868,te,mean_absolute_error,0.0634047988335498,run_17
789,te,mean_absolute_error,0.0805785046438558,run_17
79,te,mean_absolute_error,0.10442170823064577,run_17
99,te,mean_absolute_error,0.10216554325442853,run_17
9902,te,mean_absolute_error,0.06294961498990742,run_17
993,te,mean_absolute_error,0.07657769808044801,run_17
10,te,mean_absolute_error,0.16725740628104352,run_18
12,te,mean_absolute_error,0.1540497905199966,run_18
12461,te,mean_absolute_error,0.06351125080869775,run_18
125,te,mean_absolute_error,0.11242561279687224,run_18
1250,te,mean_absolute_error,0.07690038693164175,run_18
15,te,mean_absolute_error,0.14121597271789246,run_18
15683,te,mean_absolute_error,0.0630220058706932,run_18
157,te,mean_absolute_error,0.1040635540181292,run_18
1573,te,mean_absolute_error,0.07484188534394963,run_18
19,te,mean_absolute_error,0.13458742209145025,run_18
19737,te,mean_absolute_error,0.062593509797813,run_18
198,te,mean_absolute_error,0.10210450547785936,run_18
1980,te,mean_absolute_error,0.07335483163177281,run_18
24840,te,mean_absolute_error,0.06207447929119943,run_18
2492,te,mean_absolute_error,0.07094482744643196,run_18
25,te,mean_absolute_error,0.12881474865161674,run_18
250,te,mean_absolute_error,0.09568748863013124,run_18
31,te,mean_absolute_error,0.12255457410973306,run_18
31261,te,mean_absolute_error,0.06149428334624967,run_18
3136,te,mean_absolute_error,0.06906597336251835,run_18
314,te,mean_absolute_error,0.093858580053165,run_18
39,te,mean_absolute_error,0.1210411534364959,run_18
39343,te,mean_absolute_error,0.06069547059474385,run_18
3947,te,mean_absolute_error,0.06828906774126411,run_18
396,te,mean_absolute_error,0.08860886634917511,run_18
49514,te,mean_absolute_error,0.06044125068338025,run_18
4967,te,mean_absolute_error,0.06636767816111871,run_18
498,te,mean_absolute_error,0.08416269712051998,run_18
50,te,mean_absolute_error,0.11724714695874205,run_18
62,te,mean_absolute_error,0.1146051164410925,run_18
62314,te,mean_absolute_error,0.060265389833229925,run_18
6251,te,mean_absolute_error,0.06612705512060292,run_18
627,te,mean_absolute_error,0.08223142938148173,run_18
78423,te,mean_absolute_error,0.06023054874426693,run_18
7868,te,mean_absolute_error,0.0648029256646057,run_18
789,te,mean_absolute_error,0.08171534150093772,run_18
79,te,mean_absolute_error,0.11900170109934866,run_18
99,te,mean_absolute_error,0.11395761319178295,run_18
9902,te,mean_absolute_error,0.0640481562607547,run_18
993,te,mean_absolute_error,0.07915550044982593,run_18
10,te,mean_absolute_error,0.4060145121389369,run_19
12,te,mean_absolute_error,0.4064485065777987,run_19
12461,te,mean_absolute_error,0.06172535219740661,run_19
125,te,mean_absolute_error,0.10927514780235152,run_19
1250,te,mean_absolute_error,0.0731082865378517,run_19
15,te,mean_absolute_error,0.4099741150334381,run_19
15683,te,mean_absolute_error,0.060908431583855574,run_19
157,te,mean_absolute_error,0.1054384901380633,run_19
1573,te,mean_absolute_error,0.07187475119830877,run_19
19,te,mean_absolute_error,0.3928501945814191,run_19
19737,te,mean_absolute_error,0.06029362713036756,run_19
198,te,mean_absolute_error,0.10346637000222643,run_19
1980,te,mean_absolute_error,0.07034964503135502,run_19
24840,te,mean_absolute_error,0.0600727555118901,run_19
2492,te,mean_absolute_error,0.06841204703051662,run_19
25,te,mean_absolute_error,0.3543592096365313,run_19
250,te,mean_absolute_error,0.09750337766243687,run_19
31,te,mean_absolute_error,0.283244453644535,run_19
